米管,家庭量米用的小竹筒或小铁筒。,
米糊,米磨成粉后加水，放在锅中炖成糊后用来喂婴儿。,
米簿,票证时代用于购买粮油的本子。‖也叫【米证】在第165页。,
米糷,莆仙风味小吃。粳米糯米按二比一的比例混合磨成浆，做成珍珠状小颗粒，加糖煮熟，带汤吃。,
湄洲妈祖祖庙,莆田湄洲妈祖祖庙是世界始建年代最早、建设规模最大、祭拜规格最高的妈祖庙，也是世界上5000多座妈祖庙的祖庙。始建于宋雍熙四年(987)。经过不断扩建修葺，至天圣年间(1023—1032)，已初具规模。历经多次重修和扩建，今已成为规模宏大的庙宇建筑群，特别是祖庙的南中轴线庙宇群，全长323米，宽99米，其中天后正殿高19米，宽50米，进深30米，面积987米，可同时容纳千人朝拜，正中供奉8米高的妈祖座像，陪侍的有妇幼保护女神陈靖姑和兴建宋代著名水利工程木兰陂的女杰钱四娘以及航海家郑和、收复台湾的施琅将军等八大神像。殿前的天后广场面积达10000多平方米，还有一座高26.5米的大戏台，是祖庙举行盛大活动的场所。2006年被列为全国重点文物保护单位，2009年9月30日，《妈祖信俗》列入世界级非物质文化遗产代表名录。,
湄洲湾,湄洲湾位于福建省海岸的中部，泉州市泉港区和莆田市仙游县两地交汇处，以湾口的湄洲岛命名。与台湾基隆港隔海相望，是“中国少有，世界不多”的多泊位天然深水良港。湄洲湾港下辖泉州肖厝港、泉州斗尾港、莆田秀屿港、莆田东吴港四个港区。十万吨级主航道偏向泉州一侧。三面环山，湄洲岛横亘湾口；往湾内5海里，盘屿、大竹屿、小竹屿、小霜屿等呈东北—西南排布；再往内7海里，有罗屿、横屿和洋屿平列，形成三道屏障，避风避浪条件极好。湄洲湾深入内陆约18海里，航道既长且宽。莆田设市以后，全国各大城市都设立“开发湄洲湾，振兴莆田市”协会。,
痹,肢体发麻：坐久咯脚～阿～。,
鼻,嗅：～到臭味|汝～看者是甚么味素（你闻闻看这是什么味道）。,
未来佛,如来佛。,
沕,潜（水）：～水里无看见。,
沕头泅,潜泳。,
味,量词。用于中草药：蜀～草药。,
味素,味道。,
味素精,味精。,
?,挽；卷起：～裤脚|～脚～手（挽起袖子要去干某事）。,
鼻空空,鼻孔。,
凭,①描：～字。②点（火）：～火。,
凭火,点火：天暗咯，汝去～。,
拼,①比拼：齐～看甚侬厄赢（拼一拼看谁会赢）|者回伊敢合大个厄齐～|②争取；努力：～头名。△头搵屎～（喻拼命去做）。,
拼死,拼命：我卜合伊齐大～。,
拼阿敢,企求意外获得成。,
摒,倒掉：好好糜～去饲猪，可惜落尾（好好的饭倒了喂猪，可惜了）。,
壁边,墙边；旁边。,
壁角,角落：扫帚放～。,
壁涂,‖同【墙涂】在第35页。,
壁堵,墙壁。,
壁櫭,钉在墙壁上备挂物件的木钉。△敲～（喻嫁出的女儿尽量把娘家的东西全拿走）。,
必,裂开：地下～蜀缝|△脚闲嘴～裂（相当于“不劳动者不得食”）。,
必裂,裂开成缝：水泥～蜀缝（水泥裂开一个缝）。,
（勿会）载,受不了，经不起：～来安生乞伊气（受不了这样被他气）。,
（勿会）趁,无盈利：者生理～。,
（勿会）销,商品卖不出去：西瓜～。,
（勿会）输赢,差不离：两项家具价声～（两个家具价格差不多）。,
标致囝,英俊的男子。,
标致某,漂亮老婆。,
谋反,①造反；捣乱：一下课笃～到天都拆落尾|倭贼～（明朝末期日寇骚扰莆田沿海）。,
表姊妹,母亲姊妹的女儿。,
表帕,裤腰中的暗袋。,
表德,男子结婚时，按排行，号于表字，写在匾额上，挂在厅堂墙上。,
表德名,结婚时为新郎所起的、表示在家族中排行辈份和字的名字。婚礼时写在条幅上，挂在厅堂上。,
毕业照,毕业证书。,
笔刀杀人,用文字诬陷害人。,
笔囝开花,文章写得好。,
密机,机密：两个侬讲话密～，那惊乞侬听去。,
蜜,用糖水腌渍：～青黄（糖渍杨梅）。,
蜜枣,把大青枣周身割一圈，放入锅中用白糖煮，晒干即成。,
平素时,‖同【平常时】见下方。,
平常时,平时：～无用功，考试到卜者拼死（拼命）。‖也叫【平素时】见上方。,
凭凭,严格按照：～者个尺寸去做|△～崇圣宫（喻严格照先前已有的做法去做）。,
凭兹读兹,3照本宣科。,
变面,对人态度突然变坏；变脸：齐讲好好，伊介卜甲～爬起（说着好好的，他却翻脸了）。,
病壳,汉字偏旁，病字旁儿“疒”。,
辫,交织；编：～头发尾。,
…无…有,用在句末，表示没有什么（好的），只有什么（坏的）：生卵厄～，拉鸡屎厄～（喻没有给人好处，却带来麻烦）|食～拍敲～（只有被折磨，没有得到吃的）。,
无（釒生）敲鼎,比喻贪图眼前微小的好处而损害长久的利益。,
无,副词，没；不：～时间|我～去|花～红。,
无…无…,嵌用名词或形容词等，表示没这没那：惨阿～田～厝（穷到没有田地也没有房子）|～只～许（无缘无故）|无大无细。,
无一核风,同见下方【无一滴风】。,
无一滴风,一丝风也没有。‖又叫【无一核风】见上方。,
无干过,没有关系：合汝～。,
无工,没空：我卜去上班，～。‖也叫【无闲】在第20页。,
无大无细,没大没小。,
无万之数,极言数量多。,
无乞累,不管他，不理他。,
无气,断气。,
无公告,事先没有说明：事先～将路乞横爬起。,
无心神,心不在焉；不小心：一～，手笃乞轧着。,
无目无缝,一点空隙都没有。,
无只无许,①什么都没有。②没理由：伊～笃卜拍我。,
无主囝,①流浪儿。②指缺少管教的人。③无父无母的人，骂人的话。,
无主衙丁,指没人管的人：许几个都是～，甚侬敢得罪。,
无头无尾,没有开头也没有结尾；莫名其妙：伊～交待几句笃行，叫我卜甚生做。,
无头无戆,①长得愣头愣脑。②言行不仔细考虑，轻率从事：伊者个～，什么事体都敢去插手。,
无头风,旋风。,
无头芒,秃头。‖也叫【和尚秃】在第88页。,
无头神,精神集中不起来：乞日头曝得侬那无～（被太阳晒得有点傻傻的）。,
无出仕,女子没有结婚。,
无皮,无耻：～厄侬。,
无死渣,没有气性；不严肃：伊是蜀个～厄侬。,
无成,无耻，卑鄙：～厄侬。,
无成,卑鄙；无耻。,
无成齐,不好意思：乞伊讲我大～。,
无此无彼,①一无所有：我现在厝里～。②不偏袒任一方：既然要让我来说话，我笃～来裁决咯。,
无岁寿,早夭。,
无向手,不按规則。,
无后手,没有妥善处理好事后遗留的问题。,
无名,没列入名次。,
无并,没得比，比不上：我甲伊～。,
无讲话,不搭理：两个侬齐～（两个人互不搭理）。,
无声无说,没有声息，不声不响：伊介那～许做功夫。,
无步犁五,喻没路可走，只好另闯新路。本是指某游戏中一方被逼得无路可走时，对方就得被迫撤去五个只的下法，,
无时无节,不是时候：～亦卜甲我齐食酒。,
无闲,‖同【无工】在第7页。,
无识教,没有教养：者呆囝大～。,
无担,①不当一回事：别侬厄事体伊那无～。②不负责任：食～。,
无顶无下,没上没下。,
无轮回,伤风化；不知廉耻：伊做厄是～厄事体。,
无味,没趣；讨不到便宜。,
无味辣醋,一点味道也没有。,
无果,货币贬值：钱罔来罔～落尾。,
无物,①实质性的东西少，同“有物”相对：三斤那只兮？连天～（三斤才这么一点点？太少了）。②损耗：虾肉曝～落尾。,
无物通…,用在动词前，表示“没什么好…”：～讲（没有什么好说的）。,
无和,合不来：伊两侬总是～。,
无货,①没货。②嘴快：者个侬～，有甚么都讲净净。,
无命,死；没命。,
无饲,夭折。,
无底坑,无底洞。,
无底裤,幼儿穿的开裆裤。△穿～（喻无理取闹）。,
无闸止,①没有限度：好亦～，坏亦～|伊大食咸，食饭配是～厄。,
无空厄,没有价值的：～事体。,
无空找空,没事找事。,
无话,没有矛盾摩擦，和睦相处：伯叔婶齐大好，～。,
无拼,没有希望：头五名里～。,
无要紧,没关系：～，汝罔去厝（你可以回家）。,
无面,失去体面：伊乞逐个骂，大～。,
无面无目,无情；不留面子：～厄侬。,
无面无目,不讲情面。,
无胆,胆子小。,
无迹撩,找不到：者偌好厄侬通天下～（这么好的人天下找不到）。‖也说【无厝撩】见下方。,
无闻,无聊：无事体做，大～。,
无厝撩,‖同见上方【无迹撩】。,
无眠,睡不着。△一暝～，九暝补（勿会）过。,
无钱卖裤,穷的叮当。,
无途用,没用：天时好好天，带伞～。,
无料屑,不起眼；无聊。,
无理,不管：伊厄事体我～。,
无菜脯味,没味道。,
无脚无手,没有帮手；没有下属。,
无猪□（犗）狗,比喻权宜之计。,
无惜方便,只顾自己方便而不顾别人。,
无惊,不怕：～死|△～七月半厄鬼，那惊七月半厄水（中元节前后因为天文大潮，如果碰上台风暴雨，导致水灾，破坏性很大，是很可怕的）。,
无趁,没有赚钱。,
无尊无卑,不懂礼节：呆囝侬～伓知礼数，伓通合伊计较。,
无蜀下,一点本事都没有。,
无蜀事,同见下方【无蜀症】。,
无蜀空,‖同【无蜀症】。,
无蜀症,一点本事也没有。‖也叫【无蜀空】见上方，【无蜀事】。,
无新色,①无聊：无侬齐搭聊（没有人一起玩），～。②不好意思：乞伊讲，我大～。,
无嫌,没有什么好埋怨、挑剔的：莆田荔枝，～。,
无谱,离谱：讲话～。,
无影,①没这一回事；不是真的：～，无许种厄事体|△嘴讲请，心～（有口无心）②没有效果：药食～。,
无额,不够；短少：复～三斤。,
无糖头,没有利益；没有意思：伊专门做～厄事。,
婆姐,‖同【婆姐妈】。,
婆姐妈,民间信奉的妇幼保护神。‖也叫【婆姐】见上方。,
婆姐做牙,祭祀婴儿保护神。莆仙民俗，在婴儿刚出生后的一段时间内，逢农历每月初二、十六日，在幼儿床边祭祀妈姐（床神），祈求其照顾婴儿平安，快快长大。,
婆姐做号,胎记。,
薄荷糕,莆仙中元节食品。糯米粳米以一比一的比例混合，放在石臼里捣成粉，加白糖（旧时还加薄荷），放入大蒸笼蒸成。也称宝糕。,
保庇,保佑。,
保孽命,艰苦、操劳一生的命运。,
报生,莆仙旧时民俗，孩子出生的当天，其父亲会马上到妻子的娘家去报生。,
磨,石磨。,
磨手,嵌在石磨上扇旁边的有孔木块，用于放入磨把的前端铁芯。,
磨芯,磨脐子，石磨下扇中央用于固定上扇的铁轴，以防止上扇在转动时掉下来。,
磨扇,石磨的上下扇。,
磨榫,嵌在石磨上扇中央洞中的木楔，用于放入下盘磨脐子中，防止上扇转动时脱落。,
卜,①希望得到，想获得，常和“挃”组成“卜挃”：我～这个。②相当于普通话“将（要）”、“快（要）”：车～来咯|天～暗咯。③与“那”连用，组成“那卜”，表示“要是”：～是我，卜合伊无客气。,
卜…卜…,相当于“又……又……”，“既……又……”：～食～提（又吃又拿走）|者几天天时大无好，阿卜做风阿卜落雨。‖也叫【亦卜…亦卜…】在第2页。,
卜乃,①叹词，应答.②要干什么；想干什么：汝～。,
卜六卜七,要这样揍要那样揍：伊辈蜀来笃～。,
卜生,临产。,
卜死卜活,寻死觅活：伊～那死赖（死缠）者。,
卜知畏使,后悔的话：事体过后总是讲～。,
卜凿卜枘,要动手揍。,
不□,不够：物乇买偌少，～食一顿。,
不□当,不能；没法：我～安生乞伊气（我没有办法这样子受他的气）。,
不七不八,①事情已经做了，但还没有完成：套房乞装修～。②够不上所需要的：者一块布～，（勿会）做咧衫。,
不今不古,没变化：伊复是～，都没什么起色。,
不吉,倒霉：汝无听嘴（听话），卜乞汝～。,
不成丁,①不成器。②个子又小又矮、发育不健全的人。,
不灵通,无能；笨：汝亦大～，车甲开沟里去。,
不事,没有本事；不成器：者孩子大～，甚么亦做不成。,
不偶然,偶然：起早在商场～遇着我同学着。,
不之何,①没法；奈何不了：伊～汝咯。③不行：头先看伊那勇勇，现时就～咯。,
不求人,做豆浆时用于过滤豆渣的两根木棍组成的滤架。,
分（豆腐）汤,莆田婚俗，结婚典礼的当天早上，结婚之家挨家挨户给送过贺礼的人家分豆腐汤。,
?,①吹：～火|②吹气演奏：～笛|～吹拉（吹唢呐）。,
粪斗,畚斗。,
粪扫,垃圾。,
粪扫涂,火烧土。水稻收割后，用晒干的稻头或草皮，和田土一起烧成熟土，用做肥料。,
粪扫堆,垃圾堆。,
粪扫桶,垃圾桶。,
粪池,茅坑；露天厕所，亦为贮藏粪便肥料的地方。△新粪池好拉屎（喻喜欢使用新事物）。‖也叫【粪池兜】见下方。,
粪池兜,同见上方【粪池】。,
粪池鹊,鹊鸲。与喜鹊相似但体型较小，经常在猪圈、牛栏、茅坑等处觅食。,
粪箕,畚箕。,
粪箕,手脶纹的一种。,
粪箕耳,畚箕两旁突出用于绑绳子的部分。,
粪箕索,系畚箕的麻绳。,
粪箕嘴,畚箕前端的开阔口。,
粪篮,收运动物粪便的竹篮筐，铲状，有提手。‖又叫【狗屎篮】在第69页，【猪屎篮】在第62页。,
埔,台地：飞船～（涵江地名，那里有大片台地）。,
